x,y
1886,655130260000
1887,655889640000
1888,656649500000
1889,657409830000
1890,658170640000
1891,658931930000
1892,659693690000
1893,660455940000
1894,661218660000
1895,661981850000
1896,662745530000
1897,663509680000
1898,664274310000
1899,665039420000
1900,665805000000
1901,666571070000
1902,667337610000
1903,668104630000
1904,668872120000
1905,669640100000
1906,670408550000
1907,671177480000
1908,671946890000
1909,672716780000
1910,673487150000
1911,674257990000
1912,675029310000
1913,675801110000
1914,676573390000
1915,677346150000
1916,678119390000
1917,678893100000
1918,679667290000
1919,680441970000
1920,681217120000
1921,681992750000
1922,682768850000
1923,683545440000
1924,684322510000
1925,685100050000
1926,685878080000
1927,686656580000
1928,687435560000
1929,688215020000
1930,688994960000
1931,689775380000
1932,690556280000
1933,691337660000
1934,692119510000
1935,692901850000
1936,693684670000
1937,694467960000
1938,695251740000
1939,696035990000
1940,696820720000
1941,697605940000
1942,698391630000
1943,699177800000
1944,699964460000
1945,700751590000
1946,701539200000
1947,702327290000
1948,703115870000
1949,703904920000
1950,704694450000
1951,705484460000
1952,706274960000
1953,707065930000
1954,707857380000
1955,708649320000
1956,709441730000
1957,710234630000
1958,711028000000
1959,711821860000
1960,712616190000
1961,713411010000
1962,714206300000
1963,715002080000
1964,715798340000
1965,716595080000
1966,717392300000
1967,718190000000
1968,718988180000
1969,719786840000
1970,720585990000
1971,721385610000
1972,722185720000
1973,722986300000
1974,723787370000
1975,724588920000
1976,725390950000
1977,726193460000
1978,726996450000
1979,727799930000
1980,728603880000
1981,729408320000
1982,730213240000
1983,731018640000
1984,731824520000
1985,732630890000
1986,733437730000
1987,734245060000
1988,735052870000
1989,735861160000
1990,736669930000
1991,737479180000
1992,738288920000
1993,739099140000
1994,739909840000
1995,740721020000
1996,741532690000
1997,742344830000
1998,743157460000
1999,743970570000
2000,744784170000
2001,745598240000
2002,746412800000
2003,747227840000
2004,748043370000
2005,748859370000
2006,749675860000
2007,750492830000
2008,751310290000
2009,752128220000
2010,752946640000
2011,753765540000
2012,754584930000
2013,755404800000
2014,756225150000
2015,757045980000
2016,757867300000
2017,758689100000
2018,759511380000
2019,760334150000
2020,761157400000
2021,761981130000
2022,762805350000
2023,763630040000
2024,764455230000
2025,765280890000
2026,766107040000
2027,766933680000
2028,767760790000
2029,768588390000
2030,769416480000
2031,770245050000
2032,771074100000
2033,771903630000
2034,772733650000
2035,773564160000
2036,774395140000
2037,775226610000
2038,776058570000
2039,776891010000
2040,777723930000
2041,778557340000
2042,779391230000
2043,780225610000
2044,781060460000
2045,781895810000
2046,782731640000
2047,783567950000
2048,784404750000
2049,785242030000
2050,786079800000
2051,786918050000
2052,787756780000
2053,788596000000
2054,789435710000
2055,790275900000
2056,791116570000
2057,791957730000
2058,792799380000
2059,793641510000
2060,794484120000
2061,795327220000
2062,796170810000
2063,797014880000
2064,797859430000
2065,798704470000
2066,799550000000
2067,800396010000
2068,801242500000
2069,802089480000
2070,802936950000
2071,803784900000
2072,804633340000
2073,805482260000
2074,806331670000
2075,807181560000
2076,808031940000
2077,808882810000
2078,809734160000
2079,810586000000
2080,811438320000
2081,812291130000
2082,813144430000
2083,813998210000
2084,814852470000
2085,815707230000
2086,816562470000
2087,817418190000
2088,818274400000
2089,819131100000
2090,819988280000
2091,820845950000
2092,821704110000
2093,822562750000
2094,823421880000
2095,824281500000
2096,825141600000
2097,826002190000
2098,826863270000
2099,827724830000
2100,828586880000
2101,829449410000
2102,830312440000
2103,831175950000
2104,832039940000
2105,832904420000
2106,833769390000
2107,834634850000
2108,835500800000
2109,836367230000
2110,837234150000
2111,838101550000
2112,838969450000
2113,839837830000
2114,840706690000
2115,841576050000
2116,842445890000
2117,843316220000
2118,844187040000
2119,845058340000
2120,845930130000
2121,846802410000
2122,847675180000
2123,848548440000
2124,849422180000
2125,850296410000
2126,851171130000
2127,852046340000
2128,852922030000
2129,853798210000
2130,854674880000
2131,855552040000
2132,856429690000
2133,857307820000
2134,858186440000
2135,859065560000
2136,859945150000
2137,860825240000
2138,861705820000
2139,862586880000
2140,863468430000
2141,864350480000
2142,865233010000
2143,866116020000
2144,866999530000
2145,867883530000
2146,868768010000
2147,869652980000
2148,870538440000
2149,871424390000
2150,872310830000
2151,873197760000
2152,874085180000
2153,874973080000
2154,875861480000
2155,876750360000
2156,877639740000
2157,878529600000
2158,879419950000
2159,880310790000
2160,881202120000
2161,882093940000
2162,882986250000
2163,883879040000
2164,884772330000
2165,885666110000
2166,886560370000
2167,887455130000
2168,888350380000
2169,889246110000
2170,890142340000
2171,891039050000
2172,891936250000
2173,892833950000
2174,893732130000
2175,894630810000
2176,895529970000
2177,896429620000
2178,897329770000
2179,898230400000
2180,899131520000
2181,900033140000
2182,900935240000
2183,901837840000
2184,902740920000
2185,903644500000
2186,904548560000
2187,905453120000
2188,906358160000
2189,907263700000
2190,908169730000
2191,909076240000
2192,909983250000
2193,910890750000
2194,911798740000
2195,912707220000
2196,913616190000
2197,914525650000
2198,915435610000
2199,916346050000
2200,917256980000
2201,918168410000
2202,919080330000
2203,919992730000
2204,920905630000
2205,921819020000
2206,922732900000
2207,923647280000
2208,924562140000
2209,925477490000
2210,926393340000
2211,927309680000
2212,928226510000
2213,929143830000
2214,930061640000
2215,930979940000
2216,931898740000
2217,932818020000
2218,933737800000
2219,934658070000
2220,935578830000
2221,936500090000
2222,937421830000
2223,938344070000
2224,939266800000
2225,940190020000
2226,941113730000
2227,942037940000
2228,942962640000
2229,943887830000
2230,944813510000
2231,945739680000
2232,946666350000
2233,947593510000
2234,948521160000
2235,949449300000
2236,950377930000
2237,951307060000
2238,952236680000
2239,953166800000
2240,954097400000
2241,955028500000
2242,955960090000
2243,956892170000
2244,957824750000
2245,958757820000
2246,959691380000
2247,960625430000
2248,961559980000
2249,962495020000
2250,963430560000
2251,964366580000
2252,965303100000
2253,966240110000
2254,967177620000
2255,968115620000
2256,969054110000
2257,969993100000
2258,970932580000
2259,971872550000
2260,972813010000
2261,973753970000
2262,974695420000
2263,975637370000
2264,976579810000
2265,977522740000
2266,978466170000
2267,979410090000
2268,980354500000
2269,981299410000
2270,982244810000
2271,983190710000
2272,984137100000
2273,985083980000
2274,986031360000
2275,986979230000
2276,987927590000
2277,988876450000
2278,989825810000
2279,990775650000
2280,991725990000
2281,992676830000
2282,993628160000
2283,994579990000
2284,995532300000
2285,996485120000
2286,997438430000
2287,998392230000
2288,999346520000
2289,1000301320000
2290,1001256600000
2291,1002212380000
2292,1003168660000
2293,1004125430000
2294,1005082690000
2295,1006040450000
2296,1006998700000
2297,1007957450000
2298,1008916700000
2299,1009876440000
2300,1010836670000
2301,1011797400000
2302,1012758620000
2303,1013720340000
2304,1014682560000
2305,1015645270000
2306,1016608470000
2307,1017572170000
2308,1018536370000
2309,1019501060000
2310,1020466240000
2311,1021431920000
2312,1022398100000
2313,1023364770000
2314,1024331940000
2315,1025299610000
2316,1026267760000
2317,1027236420000
2318,1028205570000
2319,1029175220000
2320,1030145360000
2321,1031116000000
2322,1032087130000
2323,1033058760000
2324,1034030890000
2325,1035003510000
2326,1035976630000
2327,1036950240000
2328,1037924350000
2329,1038898960000
2330,1039874060000
2331,1040849660000
2332,1041825750000
2333,1042802340000
2334,1043779430000
2335,1044757010000
2336,1045735090000
2337,1046713670000
2338,1047692740000
2339,1048672310000
2340,1049652380000
2341,1050632940000
2342,1051614000000
2343,1052595560000
2344,1053577610000
2345,1054560160000
2346,1055543210000
2347,1056526750000
2348,1057510790000
2349,1058495330000
2350,1059480360000
2351,1060465890000
2352,1061451920000
2353,1062438450000
2354,1063425470000
2355,1064412990000
2356,1065401010000
2357,1066389520000
2358,1067378530000
2359,1068368040000
2360,1069358050000
2361,1070348550000
2362,1071339550000
2363,1072331050000
2364,1073323050000
2365,1074315540000
2366,1075308530000
2367,1076302020000
2368,1077296010000
2369,1078290490000
2370,1079285470000
2371,1080280950000
2372,1081276930000
2373,1082273400000
2374,1083270380000
2375,1084267850000
2376,1085265820000
2377,1086264290000
2378,1087263250000
2379,1088262710000
2380,1089262680000
2381,1090263140000
2382,1091264090000
2383,1092265550000
2384,1093267500000
2385,1094269960000
2386,1095272910000
2387,1096276360000
2388,1097280310000
2389,1098284750000
2390,1099289700000
2391,1100295140000
2392,1101301080000
2393,1102307530000
2394,1103314470000
2395,1104321900000
2396,1105329840000
2397,1106338280000
2398,1107347210000
2399,1108356650000
2400,1109366580000
2401,1110377010000
2402,1111387940000
2403,1112399370000
2404,1113411300000
2405,1114423730000
2406,1115436650000
2407,1116450080000
2408,1117464000000
2409,1118478430000
2410,1119493350000
2411,1120508780000
2412,1121524700000
2413,1122541120000
2414,1123558040000
2415,1124575460000
2416,1125593380000
2417,1126611800000
2418,1127630720000
2419,1128650140000
2420,1129670060000
2421,1130690480000
2422,1131711400000
2423,1132732820000
2424,1133754740000
2425,1134777150000
2426,1135800070000
2427,1136823490000
2428,1137847410000
2429,1138871830000
2430,1139896740000
2431,1140922160000
2432,1141948080000
2433,1142974500000
2434,1144001420000
2435,1145028840000
2436,1146056760000
2437,1147085180000
2438,1148114090000
2439,1149143520000
2440,1150173440000
2441,1151203860000
2442,1152234780000
2443,1153266200000
2444,1154298120000
2445,1155330550000
2446,1156363470000
2447,1157396900000
2448,1158430820000
2449,1159465250000
2450,1160500180000
2451,1161535610000
2452,1162571530000
2453,1163607960000
2454,1164644900000
2455,1165682330000
2456,1166720260000
2457,1167758700000
2458,1168797630000
2459,1169837070000
2460,1170877000000
2461,1171917440000
2462,1172958380000
2463,1173999830000
2464,1175041770000
2465,1176084210000
2466,1177127160000
2467,1178170610000
2468,1179214550000
2469,1180259010000
2470,1181303960000
2471,1182349410000
2472,1183395370000
2473,1184441820000
2474,1185488780000
2475,1186536240000
2476,1187584200000
2477,1188632670000
2478,1189681630000
2479,1190731100000
2480,1191781070000
2481,1192831540000
